epg@query	等一下七点半湖南卫视会播出什么节目	o o o b-datetime_time i-datetime_time i-datetime_time b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o o o
app@launch	打开会说话的汤姆猫	o o b-name i-name i-name i-name i-name i-name i-name
train@query	十堰至武汉火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
tvchannel@play	海南旅游卫视	o o b-name i-name i-name i-name
message@sendcontacts	把刘荣涛的电话发给王华成	o b-name i-name i-name o o o o o b-receiver i-receiver i-receiver
health@query	乳腺癌。	b-keyword i-keyword i-keyword o
lottery@number_query	大乐透的开奖情况	b-name i-name i-name o o o o o
telephone@dial	打电话给丹丹移动	o o o o b-name i-name b-teleoperator i-teleoperator
flight@query	到武汉的航班	o b-endloc_city i-endloc_city o o o
cookbook@query	苦瓜要怎么做比较好吃	b-ingredient i-ingredient o o o o o o o o
contacts@create	新建联系人18622625490	o o o o o b-code i-code i-code i-code i-code i-code i-code i-code i-code i-code i-code
news@play	多想听新闻，哦。	o o o o o o o o
stock@query	南京熊猫股票	b-name i-name i-name i-name o o
video@query	捍卫者	b-name i-name i-name
music@play	我要听那首最美的时光	o o o o o b-song i-song i-song i-song i-song
weather@query	今天温度是多少	b-datetime_date i-datetime_date b-subfocus i-subfocus o o o
train@query	明天去滁州的火车	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
poetry@query	背一下游子。	o o o b-name i-name o
video@query	命运派对	b-name i-name i-name i-name
health@query	高血压怎么办吧	b-keyword i-keyword i-keyword o o o o
news@play	我想听听今天的新闻。	o o o o b-datetime_date i-datetime_date o o o o
cookbook@query	怎样煮酸甜排骨。	o o o b-dishname i-dishname i-dishname i-dishname o
email@create	帮我写个邮件	o o o o o o
website@open	我要上网打开百度	o o o o o o b-name i-name
cookbook@query	怎样做面筋	o o o b-ingredient i-ingredient
cookbook@query	南瓜饼的做法。	b-ingredient i-ingredient i-ingredient o o o o
cookbook@query	草虾尾怎样做。	o b-ingredient i-ingredient o o o o
map@route	去常州武进路线	o b-endloc_city i-endloc_city b-endloc_area i-endloc_area o o
train@query	去广州的火车票	o b-endloc_city i-endloc_city o o o o
message@send	发短讯给曹建阳	o o o o b-name i-name i-name
website@open	中国新闻网网站	b-name i-name i-name i-name i-name o o
news@play	今天的新闻有什么？	b-datetime_date i-datetime_date o o o o o o o
novel@query	我要看唐家三少写的玄幻小说绝世唐门	o o o b-author i-author i-author i-author o o b-category i-category o o b-name i-name i-name i-name
bus@query	从汕头到西安的汽车。	o b-src i-src o b-dest i-dest o o o o
poetry@default	来一首七言绝句。	o o o o o o o o
lottery@number_query	看一看大乐透的信息	o o o b-name i-name i-name o o o
cookbook@query	手抓饼的做法。	b-dishname i-dishname i-dishname o o o o
translation@translation	用英语怎么讲	b-content b-target i-target o o o
website@open	打开宽带商务网站	o o b-name i-name i-name i-name i-name i-name
poetry@query	给我搜索唐诗。	o o o o b-dynasty o o
video@query	叶落长安电视剧	b-name i-name i-name i-name b-category i-category i-category
match@query	中超比赛结果，今天呢？	b-category i-category o o o o o b-datetime_date i-datetime_date o o
news@play	听听新闻。	o o o o o
cookbook@query	做红烧肉。	o b-dishname i-dishname i-dishname o
flight@query	贵阳到哈尔滨飞机	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city i-endloc_city o o
novel@query	我要看唯美童话小说	o o o b-category i-category i-category i-category o o
flight@query	后天从深圳到成都的航班	b-startdate_date i-startdate_date o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
map@route	去永康怎么走	o b-endloc_area i-endloc_area o o o
cookbook@query	盐水鸭怎么做？	b-dishname i-dishname i-dishname o o o o
tvchannel@play	哦我想看中央一台	o o o o b-name i-name i-name i-name
message@sendcontacts	把千哥的电话号码发给萌萌	o b-name i-name o o o o o o o b-receiver i-receiver
website@open	中国新华网打开	o o b-name i-name i-name o o
video@query	美国热门的恐怖电影	b-area i-area b-popularity i-popularity o b-tag i-tag b-category i-category
poetry@query	查一首古诗，武林春。	o o o o o o b-name i-name i-name o
music@play	我想听伤感歌曲	o o o b-category i-category o o
lottery@number_query	帮我买两注双色球	o o o o o b-name i-name i-name
video@query	2012年美国公告牌音乐大奖颁奖礼	b-datetime_date i-datetime_date i-datetime_date i-datetime_date i-datetime_date b-name i-name i-name i-name i-name i-name i-name i-name i-name i-name i-name i-name
bus@query	从台州到金华的汽车。	o b-src i-src o b-dest i-dest o o o o
train@query	查询广州到贵港的火车	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
poetry@query	那你给我背一首唐诗吧！	o o o o o o o b-dynasty o o o
story@query	老故事	b-category i-category i-category
email@create	给我写一封邮件	o o o o o o o
stock@query	富瑞特装股票	b-name i-name i-name i-name o o
video@query	好无聊哇有什么好看的电影	o o o o o o o b-scoredescr i-scoredescr o b-category i-category
train@query	帮我查一下明天去郑州的火车票	o o o o o b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o o
message@send	发短信给啊妈说车票买到了	o o o o b-name i-name o b-content i-content i-content i-content i-content
health@query	如何治疗脚臭。	o o o o b-keyword i-keyword o
translation@translation	翻译这个多少钱	o o b-content i-content i-content i-content i-content
cinemas@query	最近有什么好看电影了？	o o o o o o o o o o o
stock@query	我想看一下科大讯飞的股票	o o o o o b-name i-name i-name i-name o o o
health@query	狐臭怎么治？	b-keyword i-keyword o o o o
tvchannel@play	游戏竞技频道	b-name i-name i-name i-name i-name i-name
telephone@dial	打电话麦亚伦	o o o b-name i-name i-name
news@play	泰州新闻。	b-location_city i-location_city o o o
lottery@number_query	查看七乐彩的得奖号码	o o b-name i-name i-name o o o o o
train@query	查一下潍坊到威海的火车票	o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
telephone@dial	打电话给王大头	o o o o b-name i-name i-name
poetry@query	来一首咏柳。	o o o b-name i-name o
health@query	骨折了怎么办？	b-keyword i-keyword o o o o o
map@route	去肇庆市怎么坐车？	o b-endloc_city i-endloc_city o o o o o o
poetry@query	再来背一首毛泽东的诗词。	o o o o o b-author i-author i-author o o o o
bus@query	上海到合肥怎么坐汽车？	b-src i-src o b-dest i-dest o o o o o o
epg@query	中央电视台少儿频道大耳朵图图	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-name i-name i-name i-name i-name
video@query	查找90年代好评的武侠电影	o o b-decade i-decade i-decade i-decade b-payment i-payment o b-tag i-tag b-category i-category
cookbook@query	扁豆豆角怎么烧？	o o b-ingredient i-ingredient o o o o
health@query	多囊肾怎么治啊？	b-keyword i-keyword i-keyword o o o o o
video@query	苍狼	b-name i-name
epg@query	湖南卫视现在演什么节目	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_time i-datetime_time o o o o o
train@query	去南昌的火车	o b-endloc_city i-endloc_city o o o
music@play	我要点一首小星星	o o o o o b-song i-song i-song
cookbook@query	做红烧鱼的步骤。	o b-dishname i-dishname i-dishname o o o o
epg@query	电视台现在在播放什么大陆动漫	o o o b-datetime_time i-datetime_time o o o o o b-area i-area b-category i-category
cookbook@query	腊鱼。	b-dishname i-dishname o
translation@translation	睡觉用英文怎么说	b-content i-content o b-target i-target o o o
video@query	看空霸	o b-name i-name
poetry@default	朗诵诗词。	o o o o o
video@query	天机富春山居图	b-name i-name i-name i-name i-name i-name i-name
poetry@query	杜甫的诗。	b-author i-author o o o
app@launch	音乐播放器	b-name i-name i-name i-name i-name
tvchannel@play	高清深圳台	b-resolution i-resolution b-name i-name i-name
match@query	上海申花的赛程。	b-name i-name i-name i-name o o o o
radio@launch	请帮我调频89.6武汉交通广播电台	o o o o o b-code i-code i-code i-code b-name i-name i-name i-name i-name i-name i-name i-name
music@play	来首青花瓷	o o b-song i-song i-song
cinemas@query	最近有什么新上映的电影啊？	o o o o o o o o o o o o o
epg@query	中央一一台有什么节目吗	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o o
stock@query	查询洛阳钼业的股票	o o b-name i-name i-name i-name o o o
poetry@query	学而不厌，下一句是什么？	b-keyword i-keyword i-keyword i-keyword o b-queryfield i-queryfield i-queryfield o o o o
website@open	打开猫扑	o o b-name i-name
lottery@number_query	看看大乐透的得奖号码	o o b-name i-name i-name o o o o o
poetry@query	不是花中偏爱菊的下一句是什么？	b-keyword i-keyword i-keyword i-keyword i-keyword i-keyword i-keyword o b-queryfield i-queryfield i-queryfield o o o o
tvchannel@play	江苏党校二套	b-name i-name i-name i-name i-name i-name
epg@query	哪些台在放电影	o o o o o b-category i-category
novel@query	查询饶雪漫的言情小说	o o b-author i-author i-author o b-category i-category o o
message@send	发短信给贤想快点给我送早饭开门我饿死了	o o o o b-name b-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content
video@query	我是特种兵二	b-name i-name i-name i-name i-name i-name
map@route	怎么去农业银行	o o o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi
translation@translation	翻译睡觉了	o o b-content i-content i-content
flight@query	八月一号去上海的航班	b-startdate_date i-startdate_date i-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
website@open	打开丰顺县政府网	o o b-name i-name i-name i-name i-name i-name
epg@query	安徽卫视今晚放什么节目啊？	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_time i-datetime_time o o o o o o o
match@query	中超的比赛预告。	b-category i-category o o o b-type i-type o
cookbook@query	干锅香辣虾	b-dishname i-dishname i-dishname i-dishname i-dishname
app@launch	百度百科	b-name i-name i-name i-name
flight@query	广州至南宁航班。	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
message@send	给岚岚发短信	o b-name i-name o o o
health@query	颈椎病用什么药物治疗？	b-keyword i-keyword i-keyword o o o o o o o o
tvchannel@play	高清央视综合频道	b-resolution i-resolution b-name i-name i-name i-name i-name i-name
poetry@query	白居易的诗词。	b-author i-author i-author o o o o
epg@query	前天中央一套的节目单	b-datetime_date i-datetime_date b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o
train@query	列车深圳到广州	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city
news@play	噗我想听新闻。	o o o o o o o
tvchannel@play	打开珠江台	o o b-name i-name i-name
cookbook@query	烤牛排怎么做？	b-dishname i-dishname i-dishname o o o o
train@query	请查询丰城到南昌的火车列车列车时刻表	o o o b-startloc_area i-startloc_area o b-endloc_city i-endloc_city o o o o o o o o o o
news@play	但我想点新闻。	o o o o o o o
news@play	钓鱼岛新闻	b-keyword i-keyword i-keyword o o
train@query	查一下杭州到宁波的火车票	o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
music@play	播放断点	o o b-song i-song
website@open	访问京东商城的网页	o o b-name i-name o o o o o
epg@query	昨天晚上湖南卫视演什么	b-datetime_date i-datetime_date b-datetime_time i-datetime_time b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o
telephone@dial	打电话给阿敏	o o o o b-name i-name
video@query	粉红女郎	b-name i-name i-name i-name
cookbook@query	故宫鱼怎么做？	b-ingredient i-ingredient i-ingredient o o o o
flight@query	明天去南昌的航班。	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o o
app@launch	把uc打开啊	o b-name i-name o o o
health@query	得了灰指甲怎么办呢？	o o b-keyword i-keyword i-keyword o o o o o
video@query	康熙大帝	b-name i-name i-name i-name
map@route	从观音桥到重庆市图书馆怎么走	o b-startloc_poi i-startloc_poi i-startloc_poi o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o
radio@launch	能帮我收听淄博音乐广播	o o o o o b-name i-name i-name i-name i-name i-name
website@open	把我打开淘宝的网页	o o o o b-name i-name o o o
app@launch	开启通讯录	o o b-name i-name i-name
map@position	华晶小学在哪里	b-location_poi i-location_poi i-location_poi i-location_poi o o o
train@query	帮我查一下广州到深圳的火车	o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cookbook@query	牛骨汤	b-dishname i-dishname i-dishname
app@launch	打开天天动听并开始播放音乐	o o b-name i-name i-name i-name o o o o o o o
cookbook@query	教我做馒头。	o o o b-dishname i-dishname o
email@forward	我想转发这封邮件	o o o o o o o o
cookbook@query	你会不会做蛋糕只能回答哦。	o o o o o b-dishname i-dishname o o o o o o
video@query	查雷神电影	o b-name i-name b-category i-category
match@query	中超比赛。	b-category i-category o o o
music@search	有什么好听的歌	o o o b-category i-category o o
flight@query	帮我查一下明天广州到长沙的航班	o o o o o b-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
stock@query	查询华峰氨纶的股票	o o b-name i-name i-name i-name o o o
video@query	张艺谋的甄嬛传	b-artist i-artist i-artist o b-name i-name i-name
music@play	王菲传奇。	b-artist i-artist b-song i-song o
flight@query	东营到济南的航班	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
video@query	现在热门的电视剧是什么	o o b-popularity i-popularity o b-category i-category i-category o o o
cookbook@query	素鸡	b-dishname i-dishname
stock@query	搜索中国移动的股市行情	o o b-name i-name i-name i-name o o o o o
novel@query	我要看灵异推理小说	o o o b-category i-category i-category i-category o o
novel@query	陈忠实的爱情小说《白鹿原》	b-author i-author i-author o b-category i-category o o o b-name i-name i-name o
cookbook@query	民间小炒肉的做法。	o o b-dishname i-dishname i-dishname o o o o
app@launch	请打开qq	o o o b-name i-name
message@send	发条短信给张亚东	o o o o o b-name i-name i-name
message@send	给许浩发一条短信	o b-name i-name o o o o o
translation@translation	我们一起去玩吧用英文怎么说	b-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
riddle@query	我要猜一个字谜。	o o o o o b-category i-category o
message@send	发短信呢	o o o o
novel@query	我要看校园小说致我们终将逝去的青春	o o o b-category i-category o o b-name i-name i-name i-name i-name i-name i-name i-name i-name i-name
video@query	热血动漫	b-tag i-tag b-category i-category
health@query	咳嗽怎么治？	b-keyword i-keyword o o o o
video@query	薛平贵与王宝钏	b-name i-name i-name i-name i-name i-name i-name
email@launch	我要查看邮件	o o o o o o
translation@translation	今天我要去逛街用英语说	b-content i-content i-content i-content i-content i-content i-content o b-target i-target o
poetry@query	李清照的诗。	b-author i-author i-author o o o
cinemas@query	现在最好看的电影。	b-datetime_date i-datetime_date o o o o o o o
poetry@query	搜索古诗绝句。	o o o o b-name i-name o
novel@query	可以找一下浪漫满屋的小说	o o o o o b-name i-name i-name i-name o o o
cookbook@query	芒果西米露怎么做啊	b-dishname i-dishname i-dishname i-dishname i-dishname o o o o
video@query	小c我想看北京青年	o o o o o b-name i-name i-name i-name
train@query	贵阳至长沙的火车票	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
video@query	智取威虎山	b-name i-name i-name i-name i-name
cookbook@query	皮冻的做法。	b-ingredient i-ingredient o o o o
cookbook@query	大薯条怎么做？	o b-dishname i-dishname o o o o
cookbook@query	周黑鸭怎么做？	o o b-ingredient o o o o
flight@query	查一下从南京到上海的航班	o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
tvchannel@play	南京新闻频道	b-name i-name i-name i-name i-name i-name
translation@translation	香蕉的英语怎么说	b-content i-content o b-target i-target o o o
epg@look_back	btv生活节目选择回放	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o o
poetry@query	搜索兰陵王。	o o b-name i-name i-name o
video@query	现在有什么好看的电视剧？	o o o o o b-scoredescr i-scoredescr o b-category i-category i-category o
telephone@dial	打给宋成钢	o o b-name i-name i-name
news@play	听新闻，姨。	o o o o o o
music@play	毛阿敏的歌	b-artist i-artist i-artist o o
message@send	发短信	o o o
translation@translation	我今天帮爷爷洗衣服的英文怎么说	b-content i-content i-content i-content i-content i-content i-content i-content i-content o b-target i-target o o o
health@query	得了肝癌怎么办？	o o b-keyword i-keyword o o o o
map@route	从我这里到科大讯飞走高速路线	o o o o o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi o o o o o
email@create	给我写一个新邮件	o o o o o o o o
cookbook@query	臭豆腐汤怎么烧？	b-dishname i-dishname i-dishname i-dishname o o o o
epg@query	湖北卫视今天下午六点以后开始播男生女生向前冲	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date b-datetime_time i-datetime_time i-datetime_time i-datetime_time i-datetime_time i-datetime_time o o o b-name i-name i-name i-name i-name i-name i-name
epg@query	环球旅游明天有演我爱饭米粒	b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date o o b-name i-name i-name i-name i-name
match@query	北京国安的赛程。	b-name i-name i-name i-name o o o o
cookbook@query	鲜肉玉米羹怎么做？	b-dishname i-dishname i-dishname i-dishname i-dishname o o o o
website@open	苏宁易购	b-name i-name i-name i-name
app@launch	打开音乐播放器	o o b-name i-name i-name i-name i-name
epg@query	明天安徽卫视演什么	b-datetime_date i-datetime_date b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o
app@launch	给我打开一下qq	o o o o o o b-name i-name
video@query	搜索电影晚秋	o o b-category i-category b-name i-name
epg@query	帮我查查北京电视台-6上周六开始美味的想念呢	o o o o b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date i-datetime_date o o b-name i-name i-name i-name i-name o
cookbook@query	糖醋鲤鱼怎么做？而？	b-dishname i-dishname i-dishname i-dishname o o o o o o
flight@query	从从合肥到北京的航班	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cookbook@query	白切鸡怎么做啊？	b-dishname i-dishname i-dishname o o o o o
map@route	导航到石化小学	o o o b-endloc_poi i-endloc_poi i-endloc_poi i-endloc_poi
news@play	我想听听钓鱼岛的新闻。	o o o o b-keyword i-keyword i-keyword o o o o
app@launch	图库	b-name i-name
cookbook@query	恩，红烧土豆怎么做我想学？	o o b-dishname i-dishname i-dishname i-dishname o o o o o o o
cookbook@query	胡萝卜怎么炒好吃？	b-ingredient i-ingredient i-ingredient o o o o o o
train@query	到北京的火车班次	o b-endloc_city i-endloc_city o o o o o
poetry@query	读首唐诗	o o b-dynasty o
telephone@dial	打打给胡磊	o o o b-name i-name
poetry@query	李白的将进酒。	b-author i-author o b-name i-name i-name o
riddle@query	来一个灯谜，你。	o o o b-category i-category o o o
message@send	给原波发短信	o b-name i-name o o o
flight@query	汕头到重庆的航班	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
train@query	有上海到昆山的火车吗	o b-startloc_city i-startloc_city o b-endloc_area i-endloc_area o o o o
poetry@query	毛泽东诗词，咏梅。	b-author i-author i-author o o o b-name i-name o
health@query	肾虚怎么治疗	b-keyword i-keyword o o o o
message@send	给丹丹发信息我一会儿就回来别等我了	o b-name i-name o o o b-content i-content i-content i-content i-content i-content i-content i-content i-content i-content i-content
news@play	占田你给我放一下最近的新闻。	o o o o o o o o b-datetime_date i-datetime_date o o o o
cookbook@query	不，做个红烧肉怎么做？	o o o o b-dishname i-dishname i-dishname o o o o
translation@translation	翻译李淼	o o b-content i-content
message@send	给庄小雷发短信	o b-name i-name i-name o o o
flight@query	后天去大连的航班	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
epg@query	上海东方卫视现在在播放什么？	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_time i-datetime_time o o o o o o
video@query	搜索国外大片	o o b-area i-area b-category i-category
website@open	打开河南英东网站	o o b-name i-name i-name i-name o o
cookbook@query	做南瓜饭	o b-dishname i-dishname i-dishname
video@query	你给我推荐个电影	o o o o o o b-category i-category
health@query	感冒注意什么？	b-keyword i-keyword o o o o o
cinemas@query	查询福建电影院的热映电影	o o b-theatre i-theatre i-theatre i-theatre i-theatre o o o o o
epg@query	央视少儿频道的节目的	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o
match@query	恒大山东鲁能比分是多少？	b-homename i-homename b-awayname i-awayname i-awayname i-awayname o o o o o o
message@send	给秦丽香发信息	o b-name i-name i-name o o o
riddle@query	你会猜谜语吗？	o o o b-category i-category o o
video@query	要看名侦探柯南	o o b-name i-name i-name i-name i-name
epg@query	给我查一下什么时间有播放天天向上	o o o o o o o o o o o o b-name i-name i-name i-name
map@route	从南京到亳州怎么走	o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
website@open	打开聚划算网站	o o b-name i-name i-name o o
cookbook@query	葱爆羊肉的做法。	b-dishname i-dishname i-dishname i-dishname o o o o
cookbook@query	白萝卜汤怎么做？	b-dishname i-dishname i-dishname i-dishname o o o o
website@open	宜家	b-name i-name
music@play	我想听11年，这首歌哦。	o o o b-song i-song i-song o o o o o o
cookbook@query	北京烤鸭做法。	b-dishname i-dishname i-dishname i-dishname o o o
stock@query	永辉超市股份的价格	b-name i-name i-name i-name o o o o o
train@query	四月六号南宁到上海的火车	b-startdate_date i-startdate_date i-startdate_date i-startdate_date b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
news@play	国际新闻。	b-category i-category o o o
cookbook@query	怎么做番茄炒蛋？	o o o b-dishname i-dishname i-dishname i-dishname o
cinemas@query	查找卢米埃银泰电影院有播放什么好看的电影吗	o o b-theatre i-theatre i-theatre i-theatre i-theatre i-theatre i-theatre i-theatre o o o o o o o o o o o
cookbook@query	用菜籽油做面包	o b-ingredient i-ingredient i-ingredient o b-dishname i-dishname
epg@query	btv北京频道打狗棍	b-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel i-tvchannel b-name i-name i-name
train@query	帮我查一下宁波到郑州的火车	o o o o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
cookbook@query	如何做芝麻糊。	o o o b-dishname i-dishname i-dishname o
cookbook@query	鱼香茄子怎么做	b-dishname i-dishname i-dishname i-dishname o o o
epg@look_back	回放昨晚的焦点访谈	o o b-datetime_time i-datetime_time o b-name i-name i-name i-name
translation@translation	出租车的英文怎么说	b-content i-content i-content o b-target i-target o o o
train@query	温州到瑞昌的火车	b-startloc_city i-startloc_city o b-endloc_area i-endloc_area o o o
poetry@query	哪里香我来一首李白的诗。	o o o o o o o b-author i-author o o o
health@query	肾积水怎么治？	b-keyword i-keyword i-keyword o o o o
cookbook@query	酱油汁的做法。	b-ingredient i-ingredient i-ingredient o o o o
cookbook@query	牛肉怎么烧	b-ingredient i-ingredient o o o
cookbook@query	秋葵怎么做？	b-ingredient i-ingredient o o o o
music@play	来一首不可以。	o o o b-song i-song i-song o
tvchannel@play	北京二	b-name i-name i-name
cookbook@query	海参怎么做？	b-ingredient i-ingredient o o o o
translation@translation	安哥拉的英文是什么	b-content i-content i-content o b-target i-target o o o
cookbook@query	板栗怎么煮？	b-ingredient i-ingredient o o o o
map@route	湘潭到常德怎么走	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o
email@launch	给我看新邮件	o o o o o o
cookbook@query	你酸辣土豆丝怎么做？	o b-dishname i-dishname i-dishname i-dishname i-dishname o o o o
translation@translation	请翻译苹果	o o o b-content i-content
train@query	搜索郑州到南阳的火车票	o o b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o o o
video@query	小c帮我搜一下断剑视频	o o o o o o o b-name i-name o o
video@query	搜幕府风云	o b-name i-name i-name i-name
lottery@number_query	提供一张大乐透	o o o o b-name i-name i-name
cookbook@query	水饺的做法。	b-dishname i-dishname o o o o
map@route	导航到山东省菏泽市王浩屯镇	o o o b-endloc_province i-endloc_province i-endloc_province b-endloc_city i-endloc_city i-endloc_city b-endloc_area i-endloc_area i-endloc_area i-endloc_area
health@query	乳腺炎。	b-keyword i-keyword i-keyword o
news@play	天最新新闻。	o o o o o o
cookbook@query	过油肉土豆片怎么做？	b-dishname i-dishname i-dishname i-dishname i-dishname i-dishname o o o o
app@launch	我把相机打开	o o b-name i-name o o
bus@query	济宁到潍坊的，车。	b-src i-src o b-dest i-dest o o o o
cookbook@query	红豆沙怎么做？	b-dishname i-dishname i-dishname o o o o
poetry@query	背唐诗李白侠客行	o b-dynasty o b-author i-author b-name i-name i-name
epg@query	哪个电视台在演叶问。	o o o o o o o b-name i-name o
epg@query	你，湖南卫视正在播出什么？你。	o o b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o o o o o o o o
cookbook@query	豆沙包。	b-dishname i-dishname i-dishname o
cookbook@query	到了有鲈鱼怎么做？	o o o b-ingredient i-ingredient o o o o
epg@query	非诚勿扰什么时候演啊	b-name i-name i-name i-name o o o o o o
music@play	给我放一首最炫民族风。	o o o o o b-song i-song i-song i-song i-song o
video@query	超级战舰电影	b-name i-name i-name i-name b-category i-category
poetry@query	来一首白居易的诗了。	o o o b-author i-author i-author o o o o
video@query	好看足球比赛	b-scoredescr i-scoredescr b-tag i-tag i-tag i-tag
website@open	开网页	o o o
telephone@dial	给曹广义打电话	o b-name i-name i-name o o o
website@open	打开中关村在线网	o o b-name i-name i-name i-name i-name o
app@query	搜索米聊	o o b-name i-name
cookbook@query	瘦肉粥。	b-dishname i-dishname i-dishname o
video@query	小兵张嘎电影儿	b-name i-name i-name i-name b-category i-category o
telephone@dial	给熊媛媛打电话	o b-name i-name i-name o o o
tvchannel@play	福建电视台	b-name i-name i-name i-name i-name
video@query	生活大爆炸	b-name i-name i-name i-name i-name
flight@query	潍坊到北京机票明天的	b-startloc_city i-startloc_city o b-endloc_city i-endloc_city o o b-startdate_date i-startdate_date o
epg@query	央视精品节目	b-tvchannel i-tvchannel i-tvchannel i-tvchannel o o
map@position	河北在哪里	b-location_province i-location_province o o o
health@query	包皮包茎	b-keyword i-keyword i-keyword i-keyword
poetry@query	思春夜喜雨下一句是。	b-keyword i-keyword i-keyword i-keyword i-keyword b-queryfield i-queryfield i-queryfield o o
message@send	给马翊桐发信息	o b-name i-name i-name o o o
music@play	特莫文蔚的阴天。	o b-artist i-artist i-artist o b-song i-song o
novel@query	搜索小说校园全能高手。	o o o o b-name i-name i-name i-name i-name i-name o
epg@query	可不中央五套明天的节目单	o o b-tvchannel i-tvchannel i-tvchannel i-tvchannel b-datetime_date i-datetime_date o o o o
cookbook@query	我要操虾米的做法。	o o o b-ingredient i-ingredient o o o o
poetry@query	那你背首唐诗给我听。	o o o o b-dynasty o o o o o
cookbook@query	家常凉菜怎么做？	b-keyword i-keyword i-keyword i-keyword o o o o
message@send	发信息给许路雨	o o o o b-name i-name i-name
music@play	我想听你最珍贵这首音乐	o o o b-song i-song i-song i-song o o o o
map@position	查查科大讯飞在哪儿	o o b-location_poi i-location_poi i-location_poi i-location_poi o o o
cookbook@query	姐你红烧肉怎么做呀	o o b-dishname i-dishname i-dishname o o o o
health@query	我是个女的，你知道怎样治脱发吗	o o o o o o o o o o o o b-keyword i-keyword o
cinemas@query	看看最近有什么电影？	o o o o o o o o o o
music@play	我想听笨这首歌。	o o o b-song o o o o
video@query	大头儿子小头爸爸	b-name i-name i-name i-name i-name i-name i-name i-name
cookbook@query	孙翠鱼怎么做？	b-ingredient i-ingredient i-ingredient o o o o
novel@query	我要看现代言情小说	o o o b-category i-category i-category i-category o o
cinemas@query	最近在播什么电影？	o o o o o o o o o
flight@query	明天回广州的航班	b-startdate_date i-startdate_date o b-endloc_city i-endloc_city o o o
novel@query	我要看魔法神话小说	o o o b-category i-category i-category i-category o o
news@play	今天温州有什么新闻。	b-datetime_date i-datetime_date b-location_city i-location_city o o o o o o
stock@query	泰山石油股票	b-name i-name i-name i-name o o
tvchannel@play	切换浦口新闻综合频道	o o b-name i-name i-name i-name i-name i-name i-name i-name
telephone@dial	呼叫鹏鹏	o o b-name i-name
cookbook@query	椒盐排骨怎么做？你？	b-dishname i-dishname i-dishname i-dishname o o o o o o
